,timestamp,block_size_average,provided_gas_average,block_difficulty_average,transactions_average_per_block,gas_used_sum,transactions_number,gas_div_transaction
358,2016-07-30,-0.2328675845592375,-0.4245200093705927,-0.17712504267535586,-0.1865455550868816,-0.3527537020148534,-0.21788680427938517,
359,2016-07-31,-0.18997380568796238,-0.36749276800249997,-0.15818870611549643,-0.18133460410281216,-0.3167305502240816,-0.19227317406726782,
360,2016-08-01,-0.08397046999603207,-0.39390031524361174,-0.13568755925905718,-0.07141666817319738,-0.22590987638419438,-0.06930495605225294,
361,2016-08-02,0.032358061210903476,-0.3951879629936743,-0.10655634508395811,0.05746024549301532,-0.09516218937239052,0.08080117383933787,
362,2016-08-03,0.23089945994214867,-0.21045239980149147,-0.0939384279538842,0.19894208022835067,0.06199163146795001,0.211974870720971,
363,2016-08-04,0.206378954633132,-0.13891809587068465,-0.02772830868765843,0.14472579368938532,-0.033639125082574,0.07320825676310953,
364,2016-08-05,0.038926366138603126,0.017283872371962324,-0.052417897743956915,-0.02082131215151278,-0.14137643730678143,-0.06215365329002664,
365,2016-08-06,-0.008506925706720795,0.16926246520283358,-0.04128714794119323,-0.026851884444426297,-0.14832227125593872,-0.04926136444577404,
366,2016-08-07,0.02853252840086366,0.13475176860576613,-0.031170593098035226,0.0017332271039817086,-0.1692792269740258,-0.05048648802655384,
367,2016-08-08,-0.013820383291090097,0.05654364907125477,-0.06814681752516022,-0.07329189593509515,-0.1326405914308611,-0.10947761300340471,
368,2016-08-09,0.03004470713588008,-0.13729329827379563,-0.13172774069103932,-0.02321475513501965,-0.06905538796127127,-0.09608672735302079,
369,2016-08-10,-0.06544127818497018,0.09473234982055297,0.31648470529271,-0.07339949334464962,-0.0831148077065376,-0.1256036582759947,
370,2016-08-11,-0.08060257060390033,0.564956900862761,0.969424084030867,-0.07144465475218736,-0.07385788947310645,-0.10761143638617035,
371,2016-08-12,-0.09980122671812927,0.2919608123854722,0.6642484240092594,-0.07480843060961723,-0.10335568697778853,-0.12469193840192601,
372,2016-08-13,-0.14163807968523967,0.4181085789899719,0.26426371509710656,-0.09631138264146628,-0.12574767120354435,-0.1494223399860393,
373,2016-08-14,0.021556274604580518,1.0091397194547516,0.4512788537131381,-0.080422307697397,0.39526057830396355,-0.12195677877971993,
374,2016-08-15,-0.10410976450655918,0.3429459490811105,0.5541174985294428,-0.07773882158072101,-0.10771093351085999,-0.11517586221633404,
375,2016-08-16,-0.004938558146815467,0.19839433734098993,0.43537332618496505,0.010278517608165264,0.005055918342528139,-0.033662407225380005,
376,2016-08-17,-0.11223601636090093,0.2537652866072872,0.26785380748541654,-0.08132515003843586,-0.11710657238653167,-0.14318275709788167,
377,2016-08-18,-0.12851753176930136,0.3728517309680624,-0.24385744792534655,-0.10860877947018563,-0.14954490422331126,-0.1733834779264071,
378,2016-08-19,-0.09658808028307125,0.619348492452114,-0.25347876453131835,-0.10437529576049415,-0.13053882293823293,-0.17419547843924954,
379,2016-08-20,-0.10198373932035704,0.3639497694476841,0.13699962632337226,-0.10087227887129918,-0.13099939502159408,-0.1671438950382495,
380,2016-08-21,-0.14864197760646516,0.3369726202217135,0.05764950821928432,-0.10635268904474668,-0.13029954860432094,-0.18277134350470817,
381,2016-08-22,-0.10915127773438585,0.5564308338312075,0.19636204921088932,-0.07068086767248011,-0.08147904883364482,-0.1520435346239868,
382,2016-08-23,-0.0999391981014255,0.8063841258871718,0.2857971827061902,-0.06800236080878289,-0.08194486367465219,-0.14720002279299685,
383,2016-08-24,-0.09865796538821153,0.3933241755568237,0.2646771529727322,-0.06424508372746607,-0.07775765790466578,-0.15078991979714232,
384,2016-08-25,-0.0862264296795257,0.5230058311198159,0.2708705564061808,-0.07922694189346828,-0.08047622765812967,-0.16489308659914242,
385,2016-08-26,-0.15966003187977937,0.5108945498406644,0.1433857143203718,-0.11015301264182384,-0.10677615614873182,-0.19119050671681126,
386,2016-08-27,-0.16510207760165535,0.30481566158345696,0.04571614218291839,-0.11104264998929743,-0.12103561645198034,-0.19309942020314258,
387,2016-08-28,-0.17056517110918554,0.2901512283533555,0.0077113462677819615,-0.11394494806833327,-0.12957598464324252,-0.2068606920523669,
388,2016-08-29,-0.13964579835956054,0.33441566103655235,0.2328853045247933,-0.11209585691680644,-0.09664257120334376,-0.202017180221377,
389,2016-08-30,-0.10635349403979687,0.3076930003988975,0.2117370537182579,-0.08560931260431456,-0.04113244265810362,-0.17409575907802327,
390,2016-08-31,-0.07519610675178912,0.2643763908566784,0.2618558883367516,-0.05716679712599964,-0.03369532453455906,-0.15301223699018476,
391,2016-09-01,-0.03467489035456643,0.4258777406664838,0.2156425667068769,-0.01997931993313288,0.023975904487138794,-0.10055985298517031,
392,2016-09-02,0.27956899424974235,4.630484689911108,-0.11428614662721852,0.214101992628802,0.5862370925636979,0.13660127925694832,
393,2016-09-03,-0.1015731811028301,0.3633872680409306,-0.036013650153431435,-0.07345257521872389,-0.07589425547778467,-0.1711715589222691,
394,2016-09-04,-0.12289712731787006,0.4753357453046718,0.1144517546742336,-0.07923201372445769,-0.05159588826676028,-0.1611144586955898,
395,2016-09-05,-0.08985591129245335,0.41114931967781587,0.020159896269266987,-0.047779579331526274,-0.038892282385606734,-0.1259361280881467,
396,2016-09-06,-0.10239679014140242,0.49978314980960936,-0.12373775480685519,-0.059954538862182105,-0.041160982927773884,-0.13496025938997447,
397,2016-09-07,0.10147097968325063,0.3176954079103658,-0.2702417889212291,0.1754854690502297,0.10877404901397969,0.03718688129465439,
398,2016-09-08,0.010299677060401692,0.7167003670789296,-0.4262014745176338,0.05492607222594893,0.037282229293278124,-0.05233709219247654,
399,2016-09-09,-0.04749980379778684,0.7370943006812273,-0.5241320959752825,-0.038548098905268426,-0.027560435076326013,-0.11344007345556799,
400,2016-09-10,-0.07360423581819307,0.5017979874726549,-0.169489200076336,-0.044384707300942954,-0.04164752705851939,-0.11131674844337322,
401,2016-09-11,-0.05926020981815062,0.6681312654367262,-0.24734000866060243,-0.013365110783130647,-0.030159526747045286,-0.10107313993859574,
402,2016-09-12,-0.03308135272751776,0.736832891063056,-0.39793693409684816,0.00803497145582276,0.004633757399435906,-0.09266592063355428,
403,2016-09-13,-0.027722930524424306,0.7563551275268662,0.07348671721786959,-0.014150919775325219,-0.019450282439641677,-0.10067142980115348,
404,2016-09-14,-0.04878254698541091,0.8953789910176425,0.255040616178117,-0.03910035718664624,-0.030477677227663962,-0.10675446902527905,
405,2016-09-15,-0.043104647350793925,0.7660204480477154,0.3477163359147574,-0.036195302326294025,-0.028064964349558658,-0.10516713364175409,
406,2016-09-16,-0.025414806633229897,0.7508603683096812,0.5345151556011959,-0.0019706535874198998,0.005809051418405415,-0.0924827870810799,
407,2016-09-17,-0.03395925632635189,1.136801151061726,0.34638553061278815,-0.020510142907969126,0.022475174265331903,-0.10012814665189722,
408,2016-09-18,-0.08763548810651993,0.74913232393269,0.430559117558833,-0.14540757567558393,-0.0984477410255667,-0.133721393250943,
409,2016-09-19,-0.06620454980125673,0.5257912132398822,0.3595179087217183,-0.04906266574376266,-0.062088586082623874,-0.11407303820885956,
410,2016-09-20,-0.07703931313526413,0.8055761687133411,0.10702056913672488,-0.11125142534102406,-0.06631572717162992,-0.13455403574706112,
411,2016-09-21,-0.05188428891401763,1.2421101614276124,-0.05152873357049424,-0.041725720974029455,-0.02708225053239044,-0.09848650380923248,
412,2016-09-22,-0.0481358334428127,1.0572751174490127,-0.1028715286200116,-0.013664345036653681,-0.007768616282498202,-0.08654168305437807,
413,2016-09-23,-0.10613355000396178,0.48186948646886113,0.008743061347465594,-0.0864118876837863,-0.08511577208190162,-0.12065725647860857,
414,2016-09-24,-0.1726257175560419,0.10382790788602997,-0.03969015052346105,-0.3514410552613938,-0.26490560819648074,-0.20447493772669667,
415,2016-09-25,-0.11196163205665614,0.10567488244372691,-0.0008663221748754849,-0.22066907283516546,-0.1634814752780665,-0.15183032527786275,
416,2016-09-26,-0.13152654118065749,0.06859074926894496,0.06159725210915841,-0.22770752786047435,-0.20055306875389145,-0.15666652099812087,
417,2016-09-27,-0.11373678076522573,0.0010383736549357777,0.5842349631691559,-0.19369347921043178,-0.19518770118698356,-0.15813831070559076,
418,2016-09-28,-0.1429327985355877,0.10791128829995202,-0.8731280539947838,-0.26989076487294916,-0.21885072438383427,-0.1640652557319224,
419,2016-09-29,-0.12085685175374945,0.136018138976467,-0.8968097102277114,-0.23428016500257962,-0.150636578718573,-0.15459262753554823,
420,2016-09-30,-0.08977687639813693,-0.008442854678689563,-0.49842038731471255,-0.12290400810027752,-0.12650420430761244,-0.13407846925164435,
421,2016-10-01,-0.11918918511136109,0.1541209763983163,0.16201894971937042,-0.19511905102783533,-0.21658995025870661,-0.15679098139139835,
422,2016-10-02,-0.0677159596165301,0.5209748219953573,-0.26475290635321813,-0.05866171634387586,-0.08173117216854558,-0.11711816096215791,
423,2016-10-03,-0.06620772703905328,0.7549753806354832,-0.5714011611470886,-0.05953585485970888,-0.10451512644236827,-0.1145741704902963,
424,2016-10-04,-0.06818981704816475,0.7048949686652959,-0.05149686593142206,-0.0849283578018573,-0.1041063036397893,-0.13294319478189687,
425,2016-10-05,-0.02056577904433172,0.9081640877796676,-0.4546873623193541,0.10277439791648015,-0.009919231680403115,-0.08692275637383036,
426,2016-10-06,-0.08591348559452013,0.8166583686504424,-0.3059154112581984,0.010669133312596732,-0.06304504480368436,-0.11392456927457849,
427,2016-10-07,-0.06672003428953356,0.8314325678015081,0.02346732136309982,0.03176812125782975,-0.06906984436771249,-0.1502482245820254,
428,2016-10-08,-0.11462667962577816,0.860889810600488,0.18624388469949318,-0.10671349935757873,-0.15154468044638592,-0.17369171248218285,
429,2016-10-09,-0.14682916702940554,0.6230629470548854,-0.15532267426278148,-0.11239506630888206,-0.14153751474955237,-0.17314827861537738,
430,2016-10-10,-0.12979337066551536,0.5850830895004485,-0.3731138454767977,-0.049564343360737693,-0.08833463101483714,-0.17705313100124262,
431,2016-10-11,-0.1540195958494275,0.09121176753830496,-0.5842022448102866,-0.15840819358889832,-0.14966657016365167,-0.2469208211143695,
432,2016-10-12,0.14437748697900293,0.29084426111862,-0.19315275048466723,0.4276084730818349,2.3677161826828943,-0.057751050019091255,
433,2016-10-13,0.6162428021570237,-0.23565687490519277,-0.31865617198752605,1.577809246881353,3.337197908352982,0.6321790982320327,
434,2016-10-14,0.16743232414370307,-0.2441858339174498,0.2608794928688657,1.079680150023065,1.9295148909126199,0.37445251427621,
435,2016-10-15,-0.07605876118736217,-0.09373288212261667,0.313507655862502,0.2710637058353554,0.44671078254228974,-0.06037836094191761,
436,2016-10-16,-0.01563552781352133,0.07639910971895245,-0.17820518928975537,0.3378268981636772,0.5038342766934463,-0.031423681224638934,
437,2016-10-17,0.13071027447183226,-0.09100174753307216,0.23617642857693216,0.7267333016549248,0.8438478947481539,0.17362024307631002,
438,2016-10-18,0.07210965663931196,0.0023704702012152944,0.49106840722609335,0.5877142938846879,0.776039149381358,0.056715743649766934,
439,2016-10-19,0.2677556038045036,1.0910976785929563,0.5468615293222612,0.7055837250910361,8.786168686084718,0.09696297665249799,
440,2016-10-20,0.3072274759582389,0.44045034230556857,-0.39069239009641615,0.8572364364295306,5.547236511874958,0.3133043658183323,
441,2016-10-21,0.1584460582945525,-0.20771065842553468,-0.6764623223132219,0.7524233963233194,0.7843250546686006,0.18786782290431925,
442,2016-10-22,-0.2276540806206065,0.048509542415097806,-0.17291242468379817,0.21069348261131418,0.10535365410273574,-0.1259726603575184,
443,2016-10-23,-0.18991329542918042,-0.08388898868425207,-0.02859706196203716,0.3244101048682082,0.1644440111718062,-0.06302016302016301,
444,2016-10-24,-0.24755159486444012,0.22234000893995226,0.1178345404623488,0.13401961029026457,0.034900122167508256,-0.1731016731016731,
445,2016-10-25,-0.3688807191331914,0.07093883756621755,0.510448886451804,-0.0389004248138831,-0.06221383429127175,-0.27716966379984365,
446,2016-10-26,-0.20745453232506478,-0.0862333932056548,0.09485464175211517,0.20007795500642556,0.16794581159401764,-0.11477091655207038,
447,2016-10-27,-0.12661658395407718,0.020907263367337812,-0.02290292292567859,0.3642786610107374,0.22792482314765622,-0.04541565194497466,
448,2016-10-28,-0.13316449872230712,-0.03532741675061052,0.07690588829439099,0.26465299490899286,0.20434871572412144,-0.10980236456679018,
449,2016-10-29,-0.34977258671553885,-0.24388277349885942,0.3870063472849776,-0.011241857351271046,-0.1716722315135087,-0.33743603317451915,
450,2016-10-30,-0.42407501207421705,-0.19918128007985464,0.37777166186874866,-0.2753551412656798,-0.19972297657256896,-0.4201958708311276,
451,2016-10-31,-0.08909699803098464,0.2654513237864197,0.3471558705828512,0.0837461736045276,0.34437790329748375,-0.20588105044063593,
452,2016-11-01,-0.017455996089742035,0.035231063541026675,0.2855366508306445,0.20435513837116467,0.27947111263076185,-0.23307205172490147,
453,2016-11-02,-0.3650179052404661,-0.36222838176629785,0.38446760094434024,-0.3372921027276532,-0.2000963105593192,-0.503919224126478,
454,2016-11-03,-0.49092704997821174,-0.3382369602636434,0.42921089701539256,-0.5708383393667082,-0.4469202719120237,-0.6619281697001904,
455,2016-11-04,-0.6443136580470127,-0.48288155113876935,0.4596713585195247,-0.7538484641945548,-0.7026231187574771,-0.7447411540675789,
456,2016-11-05,-0.6654618210205973,-0.48954052289984185,0.3570891661988836,-0.6026582365095009,-0.5909113990049689,-0.6020548248527523,
457,2016-11-06,-0.6896314844765057,-0.17456234615278807,0.12954366964002725,-0.6221180551291259,-0.6676949410420006,-0.6579375153094172,
458,2016-11-07,-0.6203522177918211,-0.23398170559274933,-0.06191082212244632,-0.48563653946159036,-0.4928765019057792,-0.5404691556988092,
459,2016-11-08,-0.6218131326019175,-0.16603904490080795,0.014797171216623916,-0.48653417451516534,-0.4704983877766725,-0.5489748410779837,
460,2016-11-09,-0.6854652691332161,-0.13601022796577794,-0.23701242428399352,-0.5392949847434042,-0.5905418224823977,-0.6266004118542394,
461,2016-11-10,-0.816852717980584,-0.30001793504075425,-0.48221062716976537,-0.6720628282911694,-0.7138119081776962,-0.681753066523413,
462,2016-11-11,-0.8250464078623804,-0.12414813418182893,-0.6404325350685438,-0.6629669858295253,-0.5767575143966812,-0.6748589846897664,
463,2016-11-12,-0.8097220545075253,-0.31448654620379274,-0.6934784589291252,-0.6007053618116986,-0.5915337485234743,-0.5848777867311308,
464,2016-11-13,-0.7151143461678403,-0.2887832934015299,-0.6293646001191082,-0.5057472486827774,-0.40623409000180954,-0.5159104169471748,
465,2016-11-14,-0.8555042805829662,-0.3100992354084136,-0.5577911818861984,-0.6600566500655668,-0.5318992471967766,-0.5850276019927292,
466,2016-11-15,-0.8265244596059852,-0.31123528728489147,-0.38897790423465844,-0.6139929640098389,-0.46715780679346924,-0.5414029890938468,
467,2016-11-16,-0.7994475267196309,0.5543991062607808,-0.16030272732289325,-0.5655320561255378,-0.5662760100852754,-0.6147712683289411,
468,2016-11-17,-0.8158050045255187,0.2900440413718534,-0.08431248774975832,-0.5601560931408501,-0.5456145877975749,-0.6334171366446966,
469,2016-11-18,-0.7793176368445167,0.21331099361636438,-0.26938774375830843,-0.6231606592594249,-0.5409914499287598,-0.6546476556073485,
470,2016-11-19,-0.9849839495826517,0.18851546136102212,-0.3447716814705984,-0.7245545078413712,-0.7287102973971619,-0.728874778567649,
471,2016-11-20,-0.9523722748291987,0.7301167495172942,-0.40685171457463454,-0.7434507905090644,-0.572780808272597,-0.741482043849357,
472,2016-11-21,-0.8569448506303347,0.17094222177291502,-0.2137776505709529,-0.5741523567363234,-0.6054849134630026,-0.670899763038627,
473,2016-11-22,-0.7815361184005122,0.08102676320481861,-0.1059946492580823,-0.5135997911311186,-0.5003020635227498,-0.6340902293694066,
474,2016-11-23,-1.1637695546319986,0.36284738193070254,-0.02140553079303189,-0.965812857922637,-1.005203874971747,-0.9420940023466078,
475,2016-11-24,-0.962987388910222,0.5228830505268554,0.11759220815417085,-0.7716637149751898,-0.648568269846404,-0.795776106011457,
476,2016-11-25,-0.4727624455827695,-0.05853917709230232,0.35151844713241204,-0.1728980527096108,0.13182636193484992,-0.32581038488968644,
477,2016-11-26,-1.0529955773612785,0.38977487173076614,0.32188479395434283,-0.8119356977432549,-0.8253476369559627,-0.8160213495295281,
478,2016-11-27,-1.0760597241000336,0.4399446091435665,0.3195671173024982,-0.817215996132033,-0.7977429621009255,-0.8066349184438769,
479,2016-11-28,-0.9625519101817737,0.3569634298215975,0.8669451540318389,-0.7084891778265138,-0.6235984749202945,-0.7063289391952515,
480,2016-11-29,-0.9992840769047896,0.38111582172839076,0.6694355522704244,-0.7721593901248931,-0.7176594368018185,-0.734212160949686,
481,2016-11-30,-0.9963739221267736,-0.028643950894546025,0.2687997982984315,-0.7379772018405817,-0.7512712965388006,-0.7459912117238364,
482,2016-12-01,-0.9441215364258521,0.2041543137244278,0.06171307550602388,-0.6693988844935976,-0.5863607403636787,-0.6766052407573562,
483,2016-12-02,-0.7943033054516205,0.06685440448777924,-0.17314475486933267,-0.5164211208131818,-0.5026464181721776,-0.5547656843122368,
484,2016-12-03,-0.7456632661262957,-0.10496900519841733,-0.283912762012111,-0.429522804730984,-0.40226665057606803,-0.459060896772264,
485,2016-12-04,-0.8065034765004557,0.03936064988044226,-0.2108601216676915,-0.5565139814639288,-0.5828184644344565,-0.5830170014033634,
486,2016-12-05,-0.6407976451012943,0.13185792644948863,-0.3279420998146197,-0.39977627810988636,-0.19270346865718996,-0.4139692180274691,
487,2016-12-06,-0.2478666224375516,-0.2561476182302881,-0.2519306395656703,0.008476684608186326,0.13970887057411377,-0.10108818183909632,
488,2016-12-07,-0.6296409180337705,0.6004124988827525,-0.16150059123360166,-0.3628452237141471,-0.37013665375029925,-0.4568523247521108,
489,2016-12-08,-0.7221338376589991,0.1635071599657973,-0.13398184062061658,-0.41493014654944776,-0.3596208424137571,-0.46660685117445416,
490,2016-12-09,-0.6751251518487785,-0.07935352726127806,-0.1754725153692619,-0.36103410374835154,-0.3602613802347579,-0.419214576575333,
491,2016-12-10,-0.47693083454170865,-0.06429434463941475,-0.152343276328334,-0.14769867465027584,-0.11437223828340762,-0.20617940046472036,
492,2016-12-11,-0.43563311540637917,-0.07519498886017939,-0.019741990801945292,-0.09879073399273663,-0.01833692168518162,-0.1479283134331792,
493,2016-12-12,-0.3080843512116203,0.015432978480790099,0.010364618348361401,-0.005665939036920118,-0.020601862248613486,-0.13412473830722157,
494,2016-12-13,-0.47031447739689297,0.09852967192067859,0.013665676217489962,-0.11661786513499728,-0.0013070053307761304,-0.18519796627326476,
495,2016-12-14,0.9529729454245636,-0.0703101320963346,0.14991186937678722,0.15198290142552534,0.22752582613036948,0.0691559113810477,
496,2016-12-15,0.07473881819777854,-0.1756085644659321,0.012159515612617805,0.3200684437199779,0.4449278711431874,0.2832033496675639,
497,2016-12-16,0.22991326480245278,-0.08352209899644006,-0.03766160263879398,0.5062522412380879,0.5712978427684342,0.44562811289429993,
498,2016-12-17,0.06515613140261632,-0.13619607912094883,-0.04415763354988362,0.3110148934786183,0.30892858666588535,0.2224220623501199,
499,2016-12-18,-0.09695241921182371,-0.006125495374205952,-0.03427719421473741,0.13894445171982064,0.19253064759857022,0.08158088913484597,
500,2016-12-19,0.1616177156002213,-0.06992215911600595,0.04489381715505939,0.28994191006919195,0.5234489312321352,0.26595646559675334,
501,2016-12-20,0.1727907453855943,1.0596353073873401,0.004914682241255785,0.3632246108731657,1.0140634517352884,0.3099822854119217,
502,2016-12-21,0.25174634220309655,0.821496367557271,-0.00045799677861175706,0.1926742603189242,0.7766793032185525,0.07563294031624165,
503,2016-12-22,-0.25434077101901964,0.3661499357176419,0.029553259367152147,-0.03741377491549464,0.12619689983523633,-0.08641806050635226,
504,2016-12-23,-0.5638691490848645,-0.028612440524105172,0.08402319542243389,-0.3075886013568656,-0.31866782907733054,-0.3420619687414313,
505,2016-12-24,-0.45845985342634804,0.11789581486268923,0.08736242471129936,-0.2458118048519138,-0.1912485878232932,-0.23512476007677544,
506,2016-12-25,-0.44230627938399714,1.370573293528923,0.053764450949695314,-0.23226905843763448,-0.13797495609277702,-0.22863540809798008,
507,2016-12-26,-0.44109989013222917,-0.009470129281678001,0.06277885504593347,-0.20911003877339376,-0.21595740074995787,-0.22086646558815465,
508,2016-12-27,-0.21777055408828805,0.13767544058757544,0.21221542697508605,-0.19102292499186638,0.04664229291839492,-0.20724332404702045,
509,2016-12-28,-0.4804320331443941,0.07436562052774998,0.34150782340136215,-0.2482360440356093,-0.19630334535599891,-0.22992544541297835,
510,2016-12-29,-0.22116598059817894,-0.03199453832635872,0.25561516788788113,-0.05265339249587428,0.05252118053376089,-0.012387235761411068,
511,2016-12-30,0.014774996105325537,-0.2712762442582613,0.2118814465330031,0.2145044623958433,0.2287218360936886,0.2180141462977885,
512,2016-12-31,-0.19132302768524453,-0.23421208416563133,-0.005849968683142808,0.007991705413827899,-0.03216354143049661,-0.0095800877428597,
513,2017-01-01,-0.36475467382538407,-0.1416970240998412,-0.09181386786798577,-0.17489579806028444,-0.20859944288395452,-0.1648312292953711,
514,2017-01-02,-0.3196280346309599,-0.005191970635318173,0.014555140717955503,-0.1472358720027743,-0.16451316099614435,-0.11129017817172532,
515,2017-01-03,-0.1954632246826314,-0.1311259998609931,-0.20406900866338284,-0.0492387903188289,-0.09739654208690837,-0.04765404057273922,
516,2017-01-04,-0.21650335027593784,-0.19275611628858047,-0.39048536027095215,-0.07833525458333641,-0.018978832466997872,-0.0124883751826757,
517,2017-01-05,-0.1218100076933814,0.13540292710769014,-0.49980676892528925,0.03671377804075449,0.009881039356173009,0.06467266631374625,
518,2017-01-06,-0.14353335330278796,0.05778967955994615,-0.291910025134601,-0.004309592722531204,-0.07939932545068602,-0.0093723186588344,
519,2017-01-07,-0.2579541309887791,-0.07613976447221299,0.5342992427644754,-0.14860591360501127,-0.18366678747665652,-0.09068982151471297,
520,2017-01-08,-0.030336771138311857,1.7405418476590315,0.5344660393725232,-0.004536769744596481,-0.1178522427601886,-0.01529051987767584,
521,2017-01-09,-0.05289240198741749,0.6700299493319517,0.34602740215805833,0.03874118730013092,-0.08513032691221178,0.017225965417239048,
522,2017-01-10,-0.05186817291713769,0.4319635070092705,0.2563571661577826,0.08044019228276629,0.015262672881329046,0.03357063549082359,
523,2017-01-11,-0.37087303009883754,0.5367165046743515,0.2163555435989968,-0.23968133850831905,-0.4113319253840159,-0.22607035132261355,
524,2017-01-12,2.164523203514022,-0.37143115144656114,0.0033617796241279716,1.0738090786396375,4.1168108804355725,0.7974252992336175,
525,2017-01-13,0.23936730461331357,-0.19143896338004396,0.5002449458613659,0.11151496307362746,0.7587632492530113,0.06527671186151617,
526,2017-01-14,-0.2259868353105646,-0.2716533315071307,0.40437410929567136,-0.09382551741835927,-0.18299737672600913,-0.11623347878327958,
527,2017-01-15,-0.3537009675268353,-0.21223167357936037,0.13675555116368623,-0.18231629829067192,-0.30154447675521745,-0.18631274374135112,
528,2017-01-16,-0.26485474011232824,0.00012588159554661766,0.1385663111043728,-0.07014469313814133,-0.18820390968411277,-0.11493530963446803,
529,2017-01-17,-0.22993460297721832,-0.15999502185627795,0.0002505131852692674,-0.05060439532224961,-0.061526893247989316,-0.11430127117756696,
530,2017-01-18,0.0050047264040509335,0.05142356501346409,0.09318153062270397,0.010836971071090409,0.3095361689708929,-0.08333333333333333,
531,2017-01-19,0.09039897058953068,1.8307255197523742,-0.21929990183008874,0.008770320113482836,0.597611804981977,-0.06847319347319347,
532,2017-01-20,0.11865354984726605,0.17218998319703474,-0.4128859892090981,0.09393795082479776,0.6032082153135168,0.0014551501922877039,
533,2017-01-21,0.023445821110033894,0.044036430022604434,-0.29836756670166253,0.14530014872007949,0.33243769033971565,0.041599670171098745,
534,2017-01-22,-0.08740923139313013,-0.2367828065225799,-0.3237670376789952,0.12474946826766115,0.06115813419017247,0.014130523564485829,
535,2017-01-23,-0.09345914586088098,0.03550770795687456,-0.43346179530075574,0.08901073757243544,-0.0040844940201070976,0.00591188856494979,
536,2017-01-24,-0.0758052936839092,-0.10389432041403449,-0.40319091480201297,0.0911584180766908,0.016062220113640866,0.020109210340728205,
537,2017-01-25,-0.009776326162965424,-0.22038605394060756,-0.5375393789708219,0.13220802166581974,0.03150621942558891,0.04866530595909873,
538,2017-01-26,-0.22420055107688983,-0.2762871396155409,-0.8011683178119003,-0.11535642594485032,-0.18987204137283006,-0.1201668762600555,
539,2017-01-27,-0.26591841856283954,-0.1261045436296189,-0.7092287460812798,-0.16046765809828245,-0.285642971255378,-0.19441786283891546,
540,2017-01-28,-0.3367395370024558,-0.09760986995937625,-0.6340563289674698,-0.2768009340679616,-0.38935276934350554,-0.27096314758768025,
541,2017-01-29,-0.3631323935524572,-0.07342409794270333,0.06129540796969668,-0.31964344934174777,-0.4327013718446498,-0.3036093418259023,
542,2017-01-30,-0.36227998248801346,-0.20002282779173788,0.011535046313541736,-0.34415381851990046,-0.4216504910826859,-0.3202579258463192,
543,2017-01-31,-0.3922608185088487,0.0779052068648079,0.10374919877768661,-0.3577845768751809,-0.4444012078679655,-0.3045753975361713,
544,2017-02-01,-0.2972152928377579,-0.23711156867376154,0.17028512390011877,-0.26278925659173213,-0.3550912063120812,-0.24745619844662534,
545,2017-02-02,-0.2611982669954707,-0.02411753385700738,0.2440693043425731,-0.2633997398301383,-0.36436832682728315,-0.24269374837249363,
546,2017-02-03,-0.24642070039107625,-0.2849505976159477,0.119710604330723,-0.2585725222305911,-0.3513627637137263,-0.23409790487538476,
547,2017-02-04,-0.2742241387059101,-0.40664286260246374,0.20282644715100595,-0.29360096977685307,-0.39431461965414355,-0.23874931517570636,
548,2017-02-05,-0.3317455469257178,-0.25699752963699485,0.049147927056608434,-0.4030623165833063,-0.5188223746490821,-0.3047388911263257,
549,2017-02-06,-0.20551914211760225,-0.23526627242638543,0.09118398370286732,-0.256137977908618,-0.34171470215620675,-0.16913979694298784,
550,2017-02-07,-0.0216829855780513,-0.35680257398223236,-0.0031934578272462305,0.0070335704065752165,-0.05691409524819237,-0.02855645321621573,
551,2017-02-08,-0.026516715425659684,-0.3595141792211872,0.31794500001631587,-0.021568224687705084,-0.13207701211988596,-0.028885411608122448,
552,2017-02-09,0.13846519120823508,-0.30913967769506956,0.2614730922813935,0.20752742055584225,0.2646226334852957,0.08314805776982448,
553,2017-02-10,-0.04422429837472172,-0.26080473019854994,0.31385308761670405,-0.00024116271345873014,-0.12506207057055424,-0.03146051182026693,
554,2017-02-11,-0.0538714758016419,-0.11743242888049807,0.10449095414289096,-0.0013625498313011436,-0.11363817449377284,-0.018379642118514523,
555,2017-02-12,-0.007112070618880696,-0.23470475887356737,0.0039503884823241815,0.053968105581261284,-0.012024309394302487,0.0048143657863756965,
556,2017-02-13,0.03754829252578263,-0.24173377806178178,0.26340050561981754,0.11927337633907971,0.032010834470276674,0.05984942671639729,
557,2017-02-14,0.10034489627740045,-0.3284253736671916,0.7999548068896023,0.20981932136424877,0.08394450074502967,0.08420071461861116,
558,2017-02-15,-0.001716184918741171,-0.3447180633860158,0.97309624720037,0.05180201434182136,-0.0020438682302263323,0.031040527998350005,
559,2017-02-16,0.03576296894464265,0.5064872603475602,0.8313556061494982,0.06541191714588636,-0.010547776674012903,0.022764395385223776,
560,2017-02-17,0.06454009967699345,0.5704191627843962,0.5837763390102486,0.08196807925683382,0.038894250234141524,0.04881832755856648,
561,2017-02-18,0.044989579864752154,0.5552562398861152,0.07736539089933096,0.06070566465684247,0.015804354743106323,0.02324303910461084,
562,2017-02-19,-0.038059170920518554,0.18016466377864945,-0.009548770257754441,0.009630626148087185,-0.022732344904144317,0.005435897435897436,
